text,createTime,authorMeta.id,authorMeta.secUid,authorMeta.name,authorMeta.nickName,musicMeta.musicId,musicMeta.musicName,videoMeta.duration,description_length,n_hashtags,has_hashtags,author_verified,music_is_original,hour_posted,day_of_week,musicAuthor_Billie Eilish,musicAuthor_Evan Holmes,musicAuthor_F1 moments,musicAuthor_Kreepa,musicAuthor_Pop Smoke,musicAuthor_Riovacci,musicAuthor_Tik Toker,musicAuthor_Tim Thebodeau,musicAuthor_mo.rab,musicAuthor_other,musicAuthor_zopepijn,viral
#train #cabride,2020-11-07 18:23:56,6.890262099634439e+18,MS4wLjABAAAAYbpwuresEbJfuGyFbuT6VjqAT3L3Xrg23KJ7Kr5HkhWHls1TseTgcSUpbAFTollA,debuffel,De Buffel,6.723290326728968e+18,Words - Original 1982,13.0,15,2,1,0,0,18,5,False,False,False,False,False,False,False,False,False,True,False,0
gotta have fun during batting practice #greenscreenvideo #fyp #foryou #viral #trending #memphissoftball #RecordsDay #NBADraft #,2020-11-18 19:11:07,6.761538863572813e+18,MS4wLjABAAAAFgWIaMTTLhhcDcZMfft3aS8GzhVtPhAQexVVnAbYV8pS6iubVrhIWgqMxbElI5pB,softballkendall5,Kendall Lee,2.5083555134664704e+17,It's Tricky,15.0,127,8,1,0,0,19,2,False,False,False,False,False,False,False,False,False,True,False,1
Mondkapje op en je hoeft de helft maar te doen! 😷 #elknadeelheeftznvoordeel #bespaartip,2020-12-15 19:22:05,1.225518112148398e+17,MS4wLjABAAAA-oOFyStL6TOLRX_mFa5HEZc1ny3OLjTiz1YV9IV75DGxIEIzpdOg6wz2OqiZD_FT,claudia1099,Clau Dia,6.900185482303491e+18,origineel geluid,25.0,87,2,1,0,1,19,1,False,False,False,False,False,False,False,False,False,True,False,1
@giolatiktok @meesdik #meesdix @tiktokkiedon #dondejong #dutchperformante #challange #giolatooy #knolpower #fy #viral #fyp #foryoupage #foryou #chick,2020-12-12 20:02:21,6.785931772704458e+18,MS4wLjABAAAAgeYYs1uP-my93WXU9CDf-PlAipb4BF_-uh9BeTZRfnuKkXLiosk8lXRemI0uBnMc,dutchperformante,chahid,6.879853588865125e+18,Chicken Wing Arab Zaffe by Saif Shawaf X Asaladabk,13.0,149,12,1,1,1,20,5,False,False,False,False,False,False,False,False,False,True,False,1
#parati #anime #videoedit #foryou #fyp #japon #animeedit #haikyuu  #haikyuuedits  #paratodos #animation,2020-11-02 20:47:59,6.88589209022143e+18,MS4wLjABAAAAmSOI-uPXHwWfl20SvMxI3662ttMaHAUFLgEkTReLAUxrpalWdXtBaqaTKDcG8Ivn,sicrosub,Sicrosub,6.890631102550003e+18,sonido original,13.0,103,11,1,0,1,20,0,False,False,False,False,False,False,False,False,False,True,False,1
vooral bij turkse bruiloften😂 #foryou #ryfc,2020-12-14 21:20:03,6.555123918855553e+18,MS4wLjABAAAANpzvQIXuQEbLfCk9lamm3EciBMBXXvFWXn_Fx-F-3SU-3mGNd1U66IqbC3WQMG6z,rumeysayurtbay,rumii🦋,6.871801728564596e+18,nhạc nền - ☘️Trà Đặng☘️,10.0,43,2,1,0,1,21,0,False,False,False,False,False,False,False,False,False,True,False,1
Vies eigenlijk #fyp #voorjoupagina #dutch #vjp #viraal #dutchtiktok #voorjou,2020-11-02 16:45:38,6.817856525236536e+18,MS4wLjABAAAAs-GPPakVLxIEmi_hIzgdyVQTEP22jkNsnCSTZDV9K3mUCAJUon4mEsa0YHz6Nijn,manlikejibss,Manlikejibss,6.854963753759279e+18,ICE (feat. MORGENSHTERN),15.0,76,7,1,0,0,16,0,False,False,False,False,False,False,False,False,False,True,False,1
I think he’ll win until he retires. #gym #fyp #mrolympia #parati,2020-12-20 11:24:42,6.893448797348873e+18,MS4wLjABAAAA4XEZqRZt9J7YASdp2-2KdqRuHUb9oVTv8c-DJ5OZ_jqIS9Gv5b9zqDCpVigb0Tlc,tudo.fit,David de Tudó,6.892915977298791e+18,original sound,14.0,64,4,1,0,1,11,6,False,False,False,False,False,False,False,False,False,True,False,1
Comedia jajaja#comedia #fyp #sigueme #parati #comedia #destacame #comedia,2020-11-08 12:52:13,6.882378587023033e+18,MS4wLjABAAAAfFwxApsDyYH92urfjv3gPkLL44uclT5hbiWHYJbttpn7dU51xgiLHu-EfQOtYatb,patataslays2,Lays💛,6.586947002464996e+18,Oh No,15.0,73,7,1,0,0,12,6,False,False,False,True,False,False,False,False,False,False,False,0
"Vorige gerapporteerd, diegene mag zn teen stoten #foryou #fitness #training #chestday #workout #muscles #gains #joelbeukers #techno #c4 #jack3d #fyp",2020-11-04 17:51:55,6.820730663936935e+18,MS4wLjABAAAAHBftIa27bgjDwV-gw2h5vdjWqDiA9qWz5UPVUA0qQARAXAtELJzgaxxXZTub1qST,roykevdh,Roy van der Heiden,6.891327943604194e+18,origineel geluid,59.0,148,12,1,0,1,17,2,False,False,False,False,False,False,False,False,False,True,False,0
I can see your 😇,2020-09-30 22:02:05,6.636337059681223e+18,MS4wLjABAAAAdp65bGMC_YF_zaKynYsvLRTeIFPyreMLRG_XEPI93KLb-f6maUYL4CrTFkFw2Qbq,kellanandkevin,Kellan and Kevin,6.878404311726951e+18,original sound,23.0,16,0,0,0,1,22,2,False,False,False,False,False,False,False,False,False,True,False,1
Waarheid... #fy #foryou #voorjou #funny #netherlands #viraal,2020-11-26 18:21:09,6.777422925476005e+18,MS4wLjABAAAAvX-b0Cl0aTCpS1dbGwwUsrgHp7WYLmK6RnbsH2dbspwWeoJjF_PzR4V9Bxu0V0y9,emin.skenderovic,Emin.Skenderovic,6.899499331066351e+18,origineel geluid,58.0,60,6,1,0,1,18,3,False,False,False,False,False,False,False,False,False,True,False,1
Lil Kleine lacht Nederland uit vanwege lockdown #fy #foryou #foryoupage #fyp #vj #voorjou,2020-12-14 14:02:07,6.734345010257397e+18,MS4wLjABAAAApAVzZvWAxYTmLyxqLS92p1HqsxALveLRIepQg27VYZqESBkVYgQKMx4X0uSUfOse,jackabaasnl,Jack.,6.906112070803164e+18,origineel geluid,7.0,89,6,1,0,1,14,0,False,False,False,False,False,False,False,False,False,True,False,0
Finals are over and the only thing I wanna do is make tik toks but I lack the dancing/rhythm part :( #sad #UpTheBeat,2020-12-08 20:50:43,6.708116306380342e+18,MS4wLjABAAAAsFu3jv0lE-UwsVJnDqlgVDJ0duX_rJXRPBQDwG4rVXy4wTvG5aWbPluXgyJfrrn2,pounda11,APOUND,6.624587684906012e+18,Fuck It Up,10.0,116,1,1,0,0,20,1,False,False,False,False,False,False,False,False,False,True,False,1
Quem ai recicla? #horadearrasar #tiktok #foryoupage #fypgakni #fyp #youhaveto #teletransporte #tiktokindonesia #fypシ #foryou #funny #fy,2020-11-03 21:47:10,6.810885791783667e+18,MS4wLjABAAAAI2xMWjyncNNxB1B8XDObWeXj69e4xKJT9wtjm2oYBIJmQXL-DIhm4J4HPVrWn_3n,biismarcksantos,Bismarck Santos,6.879039798900837e+18,som original,13.0,135,12,1,0,1,21,1,False,False,False,False,False,False,False,False,False,True,False,0
#Duett mit @carl_edit2 #animeedit #animeboy #weebtiktok #animeart #fürdichpage,2020-12-18 12:22:48,6.901294595381708e+18,MS4wLjABAAAA9Dwp5DnmBRGp3Gqalre4NeIzvbdakWIzkdwc36XFQKyMeAUty-oLqS41GCnUiy1R,7deadlysinsweeb,7 Deadly Sins Weeb ( ͡° ͜ʖ ͡°),6.888102584641457e+18,original sound - carl_edit,8.0,78,6,1,0,1,12,4,False,False,False,False,False,False,False,False,False,True,False,0
Reply to @babyboy90kids Sid sriram voice 🙏🏻❤️🍌#duet #funny #joke #tiktok #trending #royofficial #tiktoktamil #tiktoktamil,2020-11-19 09:09:22,6.527961141786711e+18,MS4wLjABAAAAuGo1T0PHZmuGXdxGK8nroKJ4EeHd3zkmE5DPqNslBd6x2IW1ldd1R12Gaj2d8-l6,royofficial_7,elroykamalraj,6.896759510040743e+18,original sound - elroykamalraj,15.0,121,8,1,0,1,9,3,False,False,False,False,False,False,False,False,False,True,False,0
පවුලේ උන් එක්ක දවසක්,2020-10-11 13:05:45,6.691077891277211e+18,MS4wLjABAAAA_HWcgMCrFoM9gkOW8UObJyiZB3K0PjYY5Rxo5xsTtpfRsu_8ptuNaHsLosjR_Kjm,yohankawidu6257,Yohan Kawidu,6.880718857137294e+18,original sound,18.0,20,0,0,0,1,13,6,False,False,False,False,False,False,False,False,False,True,False,0
How fast can you get your stirrup 👀 #equestrian #horsegirl #horseriding #horse #dressage #equine #stallion,2020-12-18 18:08:23,6.79814307988947e+18,MS4wLjABAAAAdEeo7qMCWpjEHQIY8SBaOT4g79XSLKQz0lNoxZ1wjZ5C9Oph7D2OrFkr-jHLJPAD,erinwilliams_1,Erin Williams,6.907659888206335e+18,original sound,6.0,106,7,1,0,1,18,4,False,False,False,False,False,False,False,False,False,True,False,1
New YouTube video is now live! Link in my bio!📲 #xyzbca #fyp #fory #workout #gymbro #training,2020-11-14 18:07:19,6.729511720707245e+18,MS4wLjABAAAAJqQXQrwycWKt0j6geQbP5jKvL1lUXMU-RbrPTovPaD7-em41dd-3_JZu3kKsCgzm,cav_z_fitness,Xander Cavanagh,6.814780207476657e+18,original sound,11.0,93,6,1,0,1,18,5,False,False,False,False,False,False,False,False,False,True,False,1
"Early to bed, early to rise #aginggracefully #singlelife #fyp #transition #bedtime #parati #paravoce #tiktok2020 #saturdaynight #TikTokFood",2020-10-25 03:15:21,6.815345246760748e+18,MS4wLjABAAAABYA5cB52ZDM3owVPSp1ZU9L3wJW4ZpZ0HsJMW5yA2kJviSPSKmN8fagA6_koAN6y,tiagovargasrj,Tiago Vargas,6.71897366431587e+18,オリジナル楽曲 - 🐷きょっちゃん🐽,7.0,139,10,1,0,1,3,6,False,False,False,False,False,False,False,False,False,True,False,0
"Ofc there's much more, but these are the basics - when done right will get you results 👌 #fitness #diet #training",2020-10-04 19:12:14,6.733926208025085e+18,MS4wLjABAAAAJhkh-MzXMx30sao69Z9g2tEaLXYXdVCvlgZDIFjdn8W40nRDv1PS8Xt5odCHKPQ1,marqsheino,Markus Heinonen,6.743592439358949e+18,Away From You,13.0,113,3,1,0,0,19,6,False,False,False,False,False,False,False,False,False,True,False,0
whoops it was too fizzy 😄,2020-12-02 09:45:15,6.775477373954835e+18,MS4wLjABAAAA-GngmCgAn2OJ8qXMWpWLdvK0noS-kx4hT3jjVvU9DOsd8-XrloqmNrwU6vLToGT8,rayray02020,❤RayRay❤,6.898057025893207e+18,suono originale,8.0,25,0,0,0,1,9,2,False,False,False,False,False,False,False,False,False,True,False,1
🤣🤣මම ලියන එක නැවැත්තුවා🤣🤣,2020-10-20 06:16:28,6.57346139216588e+18,MS4wLjABAAAAp1008UzrM3gIJiPvGqXoU2CCc0IX9SoQezabucnq88YVvtG4PUsgrzj-VuflEXpd,___h_a_r_s_h_a___,⚜️❤️⚜️Ha{ර්}sha⚜️❤️⚜️,6.885582393286135e+18,original sound,10.0,25,0,0,0,1,6,1,False,False,False,False,False,False,False,False,False,True,False,0
"2nd in NOVICE, 3rd in OPEN! I love you. #fyp #bodybuilding #fitness #motivation",2020-11-14 21:10:42,6.731930950638355e+18,MS4wLjABAAAAOA6rSXEICr_ptIIMUHxVpJtXP4bQofoHfTPdQ_HPiLhWve3ozMsSUoIDlLYl8Jld,westonsgarland,Weston Garland,6.895089895614762e+18,original sound,49.0,79,4,1,0,1,21,5,False,False,False,False,False,False,False,False,False,True,False,0
Hope this changes your life #fyp #foryou #foryoupage #fitness #gymshark #bodybuilder #nutrition #diet,2020-10-02 01:51:14,6.830062072786322e+18,MS4wLjABAAAAdmUYDSIo8Y1s-uBzybtxz86CSfgW4ikzWskzqKlvUCwumNKs4uubDrghpM4P2c7k,evan_holmes_,Evan Holmes,6.878834508498587e+18,original sound,41.0,101,8,1,0,1,1,4,False,True,False,False,False,False,False,False,False,False,False,0
#stitch with @barbarianbody - this must be amateur hour. #noexcuses #alpha #legs #squat #deadlift,2020-12-16 00:14:10,6.730012831293572e+18,MS4wLjABAAAAA8Hmd3IBkLJnIAezGMRWOx33N2Ad2JRK_uK7t0h7py6gzA-GaOl48TGecLY3twQj,benjamin_robert_graham,Benjamin_Graham,6.906721373125758e+18,original sound,15.0,97,6,1,0,1,0,2,False,False,False,False,False,False,False,False,False,True,False,0
#horadearrasar,2020-11-14 20:01:32,6.816711156347209e+18,MS4wLjABAAAA2QX2X4gfg4TWjAgoyHt65gOR9n0WcdbOYfjSFkbfroOLRg8SInXCOJ7gaUk-DrXa,augusto.lopes,Augusto Oliveira,6.846949173590298e+18,som original,13.0,14,1,1,0,1,20,5,False,False,False,False,False,False,False,False,False,True,False,0
Shoulder tip #fitnesstips #trainingtips #strong #shoulders,2020-10-24 00:47:23,6.724223179873977e+18,MS4wLjABAAAAXi93ir2IUGwolvGjWBhAhyu24EK-gQRCfp5QGakv0m5PfKQfAvK7RQXTUySFCK2t,matthamptonpt,Matt Hampton,6.886981922854112e+18,original sound,15.0,58,4,1,0,1,0,5,False,False,False,False,False,False,False,False,False,True,False,0
Reply to @adamcalhoun1 This has been fun 😁,2020-11-24 03:13:04,6.79037984218371e+18,MS4wLjABAAAA-TF5ewkg8mDz3_X2EKnVxSCd-du77lz_IMSISGIvcovB_2c6a7wT5zLB85kXW1bh,chris_wells_,Chris Wells,6.898523032718003e+18,original sound,34.0,42,0,0,0,1,3,1,False,False,False,False,False,False,False,False,False,True,False,0
Os PIORES signos para namorar! Qual é o seu? #foryou #foryoupage #lgbtq #horadearrasar #signos #signoszodiacales,2020-09-27 14:46:00,6.826119432986658e+18,MS4wLjABAAAA6PvFcujhq2lvBcgTxDwCKixTi_gtUEEvQGAsFhqSc4aAOkDXmApb7-D5VJNklwJZ,alysantana.tk,Alysson Santana,6.804890223881817e+18,Axe bahía Kiara Ventura,15.0,112,6,1,0,1,14,6,False,False,False,False,False,False,False,False,False,True,False,0
#greenscreensticker #okboomer,2020-10-07 12:07:03,6.663037640240284e+18,MS4wLjABAAAA8Gd84wKn6lpyJ2CMgWqNl7gWYD9SAQ6mNd4pXNUZMskkRkcq4FQyMmqpk8ARXSkD,macsmisadventures,Alex Mac,6.880848244038045e+18,original sound,59.0,29,2,1,0,1,12,2,False,False,False,False,False,False,False,False,False,True,False,0
#БезОстатка #football #rec #krotik26 #recommendations #рек #футбол #рекомендации,2020-12-01 09:25:35,6.727325107461981e+18,MS4wLjABAAAAf_m9YNwzFzAQjO46v1jHDoezI_WOOdXYCDSl9VQJtu9Alt7ms2pu3CwA8Pc9uNDa,krotik26,Krotik,5.000000000287592e+18,Freed From Desire,23.0,80,7,1,0,0,9,1,False,False,False,False,False,False,False,False,False,True,False,0
This is ma jam! @backstreetboys @nickcarter @ajmcleanofficial #backstreetboys #largerthanlife #fyp #foryou #foryoupage #MotivationMonday,2020-11-09 17:22:38,6.839133148962719e+18,MS4wLjABAAAAT_Va4eKWbOXdYeT8XGKNwlWi8DuzNlEL4QEqX1tTpbEiabt5HtIwW9z3Oxk9kGH0,otterworldly,OtterWorldly,2.016681344019579e+17,Larger Than Life,29.0,136,6,1,0,0,17,0,False,False,False,False,False,False,False,False,False,True,False,0
How not to do it and how you should do the technique! #martialarts #selfdefence #techniques #yep #nope,2020-10-06 07:48:40,6.78699064536726e+18,MS4wLjABAAAAyZCuxhVllDFGY2tH6LLIMFSXJagPNCuTRfTD8gbjlOYJpQ3xPLqKANQiQdwJD-yJ,lvl.up.martial.arts,Joost Raaijmaakers,6.722628124875427e+18,Choices (Yup),14.0,102,5,1,0,0,7,1,False,False,False,False,False,False,False,False,False,True,False,1
sing this one with me! When the party’s over #BillieEilish #fyp #foryou #singingduet #duet #singing #singersoftiktok #singers,2020-09-30 12:41:16,6.771641937415882e+18,MS4wLjABAAAA5ZYzPyJwwuzSiMuHDVxMeW7qF5dntUcxCl_ctex-4cS9KwcMgPewziviPTDhjb-R,rorymckenna93,Rory McKenna,6.878259899302825e+18,original sound,58.0,125,8,1,0,1,12,2,False,False,False,False,False,False,False,False,False,True,False,1
So I broke a piece of my teeth yesterday :) #fyp #fy #chachaslide,2020-12-19 10:44:39,5882994.0,MS4wLjABAAAAym8OdumkoP7h-ZhVArAAIF55cmScW_YiVmoJcneIFd4,racheljohnie,Rachel John,6.786202441231764e+18,Follow Me,13.0,65,3,1,0,1,10,5,False,False,False,False,False,False,False,False,False,True,False,0
Fijn om het cijfer van een complete stranger te weten✨ #xyzbca #foryou #nederland,2020-11-07 11:38:50,5.876747000143053e+16,MS4wLjABAAAAYbakqg3II8A5zB3cW-1xFUKEsHFyBvnpZK9puwIRCeYAA3B8hHTO5fYSZrBGBjlF,gulianus,Techkech,6.882663494745705e+18,WAT MOET IK DAARMEE,9.0,81,3,1,0,1,11,5,False,False,False,False,False,False,False,False,False,True,False,1
Learn these basic moves to get comfortable with shuffling! #shufflechallenge #shuffletutorial #dance #dancechallenge #cuttinshapes #shuffle #shuffling,2020-10-23 22:29:31,6.823831018585179e+18,MS4wLjABAAAArMsWdVfJIVJUZzbCUdiqIGhHf5AxbqOSGt-k_eQASGo2AYJDjHmC13lm2rBH_1oN,zundervan,Dima,6.650702085941628e+18,原聲,19.0,150,7,1,0,1,22,4,False,False,False,False,False,False,False,False,False,True,False,1
zin innnn￼😐#dienstplicht #2003 #fyp #funny #meiden,2020-10-20 12:18:48,6.817820658594514e+18,MS4wLjABAAAAAFG6WSL6qjQS8vRzg82ERNZhe4EsLzH0UhMEdW8SL0U7x26Gr_yJPPrFcaYAv5TS,dewi_dik41,Dewi,6.855781280504663e+18,origineel geluid,8.0,50,5,1,0,1,12,1,False,False,False,False,False,False,False,False,False,True,False,1
So naar @royalistiq Sws! Uitbrengen🔥👀 #fy #fyp #voorjou #zingen #royalistiq,2020-12-08 14:50:32,6.812891539712755e+18,MS4wLjABAAAApjGvlw2Ce2Gy2-O1XRMZnJh4l48KlpS7ziThYjz9aAibTcyGv13IEuFaKw7UVJSV,jordystormyt,JordyStorm,6.903879939498479e+18,origineel geluid,16.0,75,5,1,0,1,14,1,False,False,False,False,False,False,False,False,False,True,False,1
can anyone relate 👀 #fyp #foryou #foru #fitnesspage #fitness #workout #gym,2020-10-12 20:20:33,6.824196232978712e+18,MS4wLjABAAAA-PSXZWeOQN3DAEjkipnk7CwPMcErtZO8wadJLGwST_A2vt1qR-k0276rHs9BRXhn,fitsara,Sara Fiorvento,6.809427500742102e+18,original sound,16.0,74,7,1,0,1,20,0,False,False,False,False,False,False,False,False,False,True,False,1
👰 or 💰 #foryoupage #foryou #couple #funny,2020-10-15 13:41:28,6.81623462181177e+18,MS4wLjABAAAAxqZDFo6x6DqDJXMOW0oo_NDS_G-IFMUot9312tqsoFt8IccjSJ41xG71F__IJe-X,kevin.verenice,Verenice & Kevin,6.883841684426345e+18,origineel geluid,25.0,41,4,1,0,1,13,3,False,False,False,False,False,False,False,False,False,True,False,1
"Hey @netflix you gave us Emily in Paris, here’s a newer idea #europe #america #emilyinparis #americanstory #fyp #newyork #losangeles",2020-12-04 14:23:51,6.851778510332904e+18,MS4wLjABAAAAuzcqTIk9o5WOQtg7SeJumNqaYzdUM8f_IDJXbM5gApc_emmH_dXgZwKWnbLISoSk,americainperdu,S J,6.9024068790419e+18,origineel geluid,57.0,132,6,1,0,1,14,4,False,False,False,False,False,False,False,False,False,True,False,0
Feeling my body get weaker #strength #cancer #hodgkinslymphoma #chemotherapy #gym,2020-12-17 21:45:54,6.851351882222241e+18,MS4wLjABAAAA3DGcUaIhd1KTHyA8IMszWO5cvrJBt9eYg_54OYgw0eSdH5YslUq6bFCjmzc_M5Ds,minamicheal78,Mina Micheal,6.877671671927426e+18,hometown slowed down twenty one pilots,24.0,81,5,1,0,1,21,3,False,False,False,False,False,False,False,False,False,True,False,0
Jij en je 2e @ mogen bij ons in het VibeHouse op bezoek komen... ga je?👀,2020-11-30 14:00:24,10282410.0,MS4wLjABAAAAyXKCDgpF8b2brvGqHR34EYvKG43_Wg-pCo_CrpgeFXU,glenfontein,Glen Fontein,6.851917845979204e+18,Goosebumps,14.0,72,0,0,1,0,14,0,False,False,False,False,False,False,False,False,False,True,False,1
Your 2nd & 3rd @ are down!😂🤷🏻‍♀️🙋🏼‍♂️💁🏼‍♀️ @erica_klein @brettmvrk @brettandkristin,2020-10-08 00:32:06,6.559634824225636e+18,MS4wLjABAAAAxoKuP2fO6HmMEsxecwmOxJCijdfbiMJ1nzOuqXy_BK9SfeiRL66IDSFGPr6Wp3Ps,kristinfarina,kristin farina,6.84846204738706e+18,3 Sum,15.0,83,0,0,1,0,0,3,False,False,False,False,False,False,False,False,False,True,False,1
"Het is Dennis vergeven, maar ik zal dit nooit vergeten 💔",2020-10-02 18:08:38,6.761030725984011e+18,MS4wLjABAAAAYu4BdmrLeeqDr8vWZpw87Ie_ily8ZNw5ZTZQ3bm8s9ps8v22AjVMpneVbzzOa0pu,fortunanius,fortunanius,6.879086426336595e+18,original sound,11.0,56,0,0,0,1,18,4,False,False,False,False,False,False,False,False,False,True,False,1
Reply to @frosty6892 Skål #gotothegym #viking #vikingtiktok #thor #mjolnir #fitfam #gymtime #workout,2020-11-26 22:05:49,6.718786745917507e+18,MS4wLjABAAAA6QnDS07MPs4yJwUEKhujugbhWLIoeaRN4MD5vVje-k6m9cOtjI3OvOxMrjQWpCyU,papaswolio,Papa Swolio,6.709407496101956e+18,"If I Had a Heart (""Vikings"" Main Title)",28.0,100,8,1,0,0,22,3,False,False,False,False,False,False,False,False,False,True,False,1
When you feel the first powder of the season😍🤤 @christof_schenk #skitok,2020-10-20 10:55:15,6.733804922670401e+18,MS4wLjABAAAArR2Mkn9QDyoc4LnV5ya_QC2B3poXoL35kvJBqqvhHpjWpXBeRbxWm3JhI6q8t6zj,dopesnowco,Dopesnow,6.735757810719541e+18,San Andreas (Radio Edit),12.0,71,1,1,0,0,10,1,False,False,False,False,False,False,False,False,False,True,False,0
Wasn’t expecting that ending... #volleyball #pageant,2020-10-17 01:50:38,6.661629878721397e+18,MS4wLjABAAAA4iy45Pp5KP4ZGGiMszET-dGPi6gB1BPoxpJpEFbPu3SJyevohU6BdweDJeaLXzIE,lillete,Lete,6.8844005364902e+18,original sound,12.0,52,2,1,0,1,1,5,False,False,False,False,False,False,False,False,False,True,False,1
#voiceeffects,2020-10-01 23:03:52,6.706856237207045e+18,MS4wLjABAAAAZH11E4ckHTYJPqyQU0uyXvfJMF7Mz769JmpTTngC6mOtrh7QYNdYWCB0nDuSFgub,ishaqqureshi64,M ishaq qureshi,6.87879134686649e+18,original sound,7.0,13,1,1,0,1,23,3,False,False,False,False,False,False,False,False,False,True,False,1
What is the most embarrassing moment that ever happened to you? @chersmarijkebotts @rfmondo #fyp #viral #comedy,2020-11-15 11:55:20,16787240.0,MS4wLjABAAAArbCvp9Iwflq2PZBXfA8ow3TNJyYhT_6yPIo93lKN30U,joannelopes,Joanne Lopes,6.887996300655069e+18,For Me,12.0,111,3,1,1,0,11,6,False,False,False,False,False,False,False,False,False,True,False,1
🛑 Again stop flaring out your elbows to the side during pushups! Avoid #shoulderinjury and #elbowpain #pushups #pushup #pushupform #chestday #chest,2020-09-30 04:50:42,6.650192869959401e+18,MS4wLjABAAAATfq_FKz3jBRuEJUlzP_EM5Tgh-ZgcV8kKbfCBE-8PYYCpr1FnU7I6-U37LunX1X5,deltabolic,DeltaBolic,6.836160032401395e+18,Tampa Curhat Beat,8.0,147,7,1,0,1,4,2,False,False,False,False,False,False,False,False,False,True,False,1
Stuur dit naar al je vriendjes die minder moeten snappen voor ze 1 miljoen hebben #fyp #hertje #fa2gang #zopepijn #kaaskomkommer,2020-11-10 15:43:24,2.7621181919797658e+17,MS4wLjABAAAAt9mUMseujIa66CArTJQQljHT09nOtgR16D2Glxa6wKMzGamuuKu14DZkUCDitKXr,zopepijn,zopepijn,6.893514751276584e+18,origineel geluid,13.0,128,5,1,0,1,15,1,False,False,False,False,False,False,False,False,False,False,True,0
Pure waarheid! Laat je nooit afleiden van je doelen & ga er met de volle 100% voor 🏆 #motivation #goals #viralvideo #stop #positivity #fyp #trend,2020-12-01 18:27:08,6.757308579458614e+18,MS4wLjABAAAAGTTl-rDdh70yJq_5gqZY8-11LoIrN4RGLkaEgFcBp2vQHzzA6xxfImast359__zB,noahaltink,Noah Altink,6.732331056294267e+18,Summer Vibes,34.0,145,7,1,0,0,18,1,False,False,False,False,False,False,False,False,False,True,False,0
Still keep track of your calories! #fyp #abs #abworkout #homeworkout #foryou #viral #xyzbca #tiktok #fitnesstips #bulking #tiktokwellness,2020-09-25 02:24:39,6.717639224768726e+18,MS4wLjABAAAA4Mvk-8fJwTXNt_-_ixO2YuHy8jsLK3fT--fje-8P2xJia9grBr1LJ46Vx-q55e0T,chrisdesneuxjr,Chrisdesneuxjr,6.809253705544632e+18,Ashes,20.0,137,11,1,0,0,2,4,False,False,False,False,False,False,False,False,False,True,False,1
Danny Ric and divebombs🤤 #fy #fyp #f1 #f1tiktok #foryoupage #danielricciardo #overtake #divebomb,2020-10-09 21:51:01,6.628905005196034e+18,MS4wLjABAAAAx-EeWAs14Z5mUNd8ti0uqNvm1eoRtadLCU05ZGr9efjMsFkF8SQH6Lmwpu1SDGcv,f1.daniii,F1.daniii,6.763772951264233e+18,North Memphis,18.0,96,8,1,0,0,21,4,False,False,False,False,False,False,False,False,False,True,False,1
#drift #fyp,2020-11-30 21:05:59,6.852403517279372e+18,MS4wLjABAAAAPePkHUMSF4_v8aVgnqYmY3yw4Py_8idzXUS6fvYrkBY4YD_PDGFCU9wG5YKA5RiX,redbull_clips,Red Bull clips,6.86359440962e+18,original sound,9.0,11,2,1,0,1,21,0,False,False,False,False,False,False,False,False,False,True,False,1
In a Club в Пятером 😎🔥 Пишите флаг вашей  страны в комментариях 🏳️ #tuzelity #shuffle,2020-11-28 06:00:11,6.713225672510309e+18,MS4wLjABAAAAK88RuUWfLaivuYGhJlqTfwR5HYSbRE-BMMa0Q9ND_VIdJgtAJpduRZPNn9vFa4HM,tuzelitydance,tuzelity,6.856658916722347e+18,оригинальный звук,9.0,85,2,1,1,1,6,5,False,False,False,False,False,False,False,False,False,True,False,1
DRZ400SM ❤#Drz #fyp #followyou #fypシ,2020-09-24 11:00:42,6.765049522256397e+18,MS4wLjABAAAA0509nMpbLJVAA6GUJntjqKASttJl8SWpxaxmK7T8TwcCZgHgsZI_iMOIRHfmpoHw,pandaboy790,Panda Boy,6.872349245601861e+18,Original Sound,10.0,36,4,1,0,0,11,3,False,False,False,False,False,False,False,False,False,True,False,0
Riding that moment of euphoria before  the🔥🔥#crossfit #training #fitness #trainingmotivation,2020-09-27 19:27:36,6.733926208025085e+18,MS4wLjABAAAAJhkh-MzXMx30sao69Z9g2tEaLXYXdVCvlgZDIFjdn8W40nRDv1PS8Xt5odCHKPQ1,marqsheino,Markus Heinonen,6.808946944816187e+18,Lose My Mind  - Radio Edit,9.0,92,4,1,0,0,19,6,False,False,False,False,False,False,False,False,False,True,False,0
